"","canonisation_score","louvain","circl_sum","reviews_sum","id","circl_binary","squared canonisation score","indegree","pagerank","class","reviews_binary"
"559","0.999115717764715","6","5","2","WILHELM_MEISTERS_LEHRJAHRE_Q1194031","1","0.9982322174845016","19","3.7099095412064953","Review & Catalogue","1"
"560","0.425970768854918","14","0","1","WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172","0","0.18145109591885","10","2.522193922282703","Review, No Catalogue","1"
"561","0.645431155250413","14","3","3","WILHELM_MEISTERS_WANDERJAHRE_Q478344","1","0.41658137616788266","17","4.628129418589764","Review & Catalogue","1"
"562","0.372234887656701","3","2","0","WILLIAM_LOVELL_Q2579763","1","0.1385588115887968","14","2.453801770969521","No Review, Catalogue","0"
"563","0.0560723413501725","6","2","0","WOLDEMAR_noWikiID","1","0.003144107464490265","1","0.21754577677519418","No Review, Catalogue","0"
"564","0.0794735706665683","1","0","0","ZERBIN_ODER_DIE_NEUERE_PHILOSOPHIE_noWikiID","0","0.006316048434494024","0","0.15","No Review & No Catalogue","0"
"565","0.305392408053958","2","0","0","ZUERICHER_NOVELLEN_Q248678","0","0.0932645228969952","2","0.47386777749499953","No Review & No Catalogue","0"
"566","0.33800545810469","12","0","0","ZUM_WILDEN_MANN_Q229600","0","0.11424768970856136","7","0.9038562288511784","No Review & No Catalogue","0"
"567","0.0205467828522686","13","1","0","ZUM_ZEITVERTREIB_noWikiID","1","4.2217028557827894E-4","5","1.347587097830415","No Review, Catalogue","0"
"568","0.0794735706665683","9","1","2","ZUR_CHRONIK_VON_GRIESHUUS_noWikiID","1","0.006316048434494024","12","1.5858751568397014","Review & Catalogue","1"
"569","0.0560723413501725","9","1","2","ZUR_WALD-_UND_WASSERFREUDE_noWikiID","1","0.003144107464490265","11","2.093611572187255","Review & Catalogue","1"
"570","0.0560723413501725","11","1","0","ZWEI_SCHWESTERN_noWikiID","1","0.003144107464490265","7","0.8935451362591943","No Review, Catalogue","0"
"571","0.33800545810469","10","2","1","ZWISCHEN_HIMMEL_UND_ERDE_(ERZAEHLUNG_1856)_Q64733588","1","0.11424768970856136","0","0.15","Review & Catalogue","1"
