wikiname;variations;author;author_firstname;wikiID;freq;repo_title;repoID;pub_year;genre;text_source
DIE_FREIHERREN_VON_GEMPERLEIN;['Die Freiherren von Gemperlein'];Ebner-Eschenbach;Marie von;noWikiID;1;Die Freiherren von Gemperlein;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ebner_Eschenbach_Marie_von_Die_Freiherren_von_Gemperlein.xml;1889;;textgrid
DIE_FREUNDE_(LUDWIG_TIECK);['Die Freunde'];Tieck;Ludwig;Q1212755;1;Die Freunde;../../tieck/freunde/freunde.html;1797;narration;Gutenberg-DE
DIE_GEIER-WALLY_(ROMAN);['Die Geier-Wally', 'Geier-Wally'];Hillern;Wilhelmine von;Q1212872;3;Die Geier-Wally;../../hillern/geierwal/geierwal.html;1875;([], ['novel']);Gutenberg-DE
DIE_GEIGERIN;['Die Geigerin'];Saar;Ferdinand von;Q1212876;1;Die Geigerin;../../saar/geigerin/geigerin.html;1875;narration;Gutenberg-DE
DIE_GESCHICHTE_DER_ANNA_WASER;['Die Geschichte der Anna Waser'];Waser;Maria;noWikiID;1;Die Geschichte der Anna  Waser;../../waser/annawase/annawase.html;1913;novel;Gutenberg-DE
DIE_GLUECKLICHE_REISE;['Die glÃ¼ckliche Reise'];La Roche;Sophie von;noWikiID;1;;http://www.zeno.org/Literatur/M/La+Roche,+Sophie+von/Erz%C3%A4hlungen/Moralische+Erz%C3%A4hlungen/Erste+Sammlung/Die+gl%C3%BCkliche+Reise;1786;;zeno
DIE_GLUECKSRITTER;['Die GlÃ¼cksritter'];Eichendorff;Joseph von;noWikiID;1;Die GlÃ¼cksritter;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Eichendorff_Joseph_von_Die_GlÃ¼cksritter.xml;1841;;textgrid
DIE_GOETTINNEN_ODER_DIE_DREI_ROMANE_DER_HERZOGIN_VON_ASSY;['Die GÃ¶ttinnen'];Mann;Heirich;Q1213243;2;;../../mannh/goettin/goettin.html;1903;novel;Gutenberg-DE
DIE_GOLDENE_SCHMIEDE;['Goldene Schmiede'];Conrad;Michael Georg;noWikiID;1;Die goldene  Schmiede;../../conradmg/schmiede/schmiede.html;1885;narration;Gutenberg-DE
DIE_GUENDERODE;['Die GÃ¼nderode'];Arnim;Bettina von;noWikiID;5;Die GÃ¼nderode;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Bettina_von_Die_GÃ¼nderode.xml;1844;;textgrid
DIE_GUTE_SCHULE;['Die gute Schule'];Bahr;Hermann;noWikiID;2;Die gute Schule;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Bahr_Hermann_Die_gute_Schule.xml;1890;;textgrid
DIE_HANNA;['Die Hanna'];David;Jakob Julius;noWikiID;1;Die Hanna;../../david/hanna/hanna.html;1904;novella;Gutenberg-DE
DIE_HEILIGE_CAECILIE_ODER_DIE_GEWALT_DER_MUSIK;['Die heilige CÃ¤cilie'];Kleist;Heinrich von;Q302229;1;;http://www.zeno.org/Literatur/M/Kleist,+Heinrich+von/Erz%C3%A4hlprosa/Erz%C3%A4hlungen/Die+heilige+C%C3%A4cilie;1810;([], ['novella']);zeno
DIE_HOCHZEIT_DES_MOENCHS;['Die Hochzeit des MÃ¶nchs', 'Oie Hochzeit des MÃ¶nchs', 'Hochzeit des MÃ¶nchs'];Meyer;Conrad Ferdinand;Q1213463;14;Die Hochzeit des MÃ¶nchs;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Meyer_Conrad_Ferdinand_Die_Hochzeit_des_MÃ¶nchs.xml;1884;([], ['novella']);textgrid
DIE_HOSEN_DES_HERRN_VON_BREDOW;['Die Hosen des Herrn von Bredow'];Alexis;Willibald;noWikiID;1;Die Hosen des Herrn von Bredow;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Alexis_Willibald_Die_Hosen_des_Herrn_von_Bredow.xml;1846;;textgrid
DIE_INNERSTE;['Die Innerste'];Raabe;Wilhelm;Q1213605;4;Die Innerste;../../raabe/innerste/innerste.html;1874;novella;Gutenberg-DE
DIE_INSEL_FELSENBURG;['Wunderliche Fata einiger See-Fahrer', 'Insel Felsenburg', 'Die Insel Felsenburg', 'Wunderlichen Fata einiger See-Fahrer', 'Wunderliche Fata einiger Seefahrer ...'];Schnabel;Johann Gottfried;Q1664415;20;Die Insel  Felsenburg;../../schnabel/felsburg/felsburg.html;1731;([], ['novel']);Gutenberg-DE
DIE_JUDEN_VON_BARNOW;['Oie Juden von Barnow', 'Die Juden von Barnow'];Franzos;Karl Emil;Q57166842;2;Die Juden von Barnow;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Franzos_Karl_Emil_Die_Juden_von_Barnow.xml;1876;([], ['novella collection']);textgrid
DIE_JUDENBUCHE;['Die Judenbuche', 'Judenbuche'];Droste_Hülshoff;Annette von;Q1213685;14;Die Judenbuche;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Droste_HÃ¼lshoff_Annette_von_Die_Judenbuche.xml;1842;(['short story'], ['novella', 'short story', 'novel']);textgrid
DIE_KAESEREI_IN_DER_VEHFREUDE;['Die KÃ¤serei in der Vehfreude'];Gotthelf;Jeremias;noWikiID;3;Die KÃ¤serei in  der Vehfreude;../../gotthelf/vehfreud/vehfreud.html;1850;;Gutenberg-DE
DIE_KINDER_VON_FINKENRODE;['Die Kinder von Finkenrode'];Raabe;Wilhelm;Q1213860;2;Die Kinder von  Finkenrode;../../raabe/finkenro/finkenro.html;1859;novel;Gutenberg-DE
DIE_KLEINE_STADT;['Die kleine Stadt'];Mann;Heirich;Q1218726;2;Die kleine Stadt;../../mannh/klstad/klstadt.html;1909;(['novel'], ['novel']);Gutenberg-DE
DIE_KLUGEN_JUNGFRAUEN;['Die klugen Jungfrauen'];Conrad;Michael Georg;noWikiID;1;;;1889;;epub
DIE_KOENIGSBRAUT;['Die KÃ¶nigsbraut'];Hoffmann;E. T. A;noWikiID;1;Die  KÃ¶nigsbraut;../../Hoffmann/koenigsb/koenigsb.html;1821;fairy tale;Gutenberg-DE
DIE_KRONENWAECHTER;['Die KronenwÃ¤chter', 'Arnims Die KronenwÃ¤chter', 'KronenwÃ¤chter'];Arnim;Achim von;Q1214104;11;Die KronenwÃ¤chter;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Ludwig_Achim_von_Die_KronenwÃ¤chter.xml;1817;([], ['novel']);textgrid
DIE_LEHRLINGE_ZU_SAIS;['Lehrlinge zu Sais', 'Die Lehrlinge zu SaÃ¯s', 'Lehrlingen zu Sais', 'Die Lehrlinge zu Sais'];Novalis;Heinrich;Q1214361;15;Die Lehrlinge zu Sais;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Novalis_Die_Lehrlinge_zu_Sais.xml;1798;([], ['novel']);textgrid
DIE_LEIDEN_DES_JUNGEN_WERTHERS;['Werther', 'Die Leiden des jungen Werthers', 'Leiden des jungen Werther', 'die Leiden des jungen Werthers', 'Werthers', 'den Leiden des jungen Werthers', 'Leiden des jungen Werthers', 'Die Leiden des jungen Werthersc', 'Die Leiden des jungen Werther', 'Die Leiden des Jungen Wenhers', 'Werthers Leiden'];Goethe;Johann Wolfgang von;Q151883;186;Die Leiden des jungen Werther;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Goethe_Johann_Wolfgang_Die_Leiden_des_jungen_Werther.xml;1774;(['epistolary novel', 'diary literature', 'sentimental novel'], ['epistolary novel']);textgrid
DIE_LETZTE_RECKENBURGERIN;['Die letzte Reckenburgerin'];François;Louise von;noWikiID;1;Die letzte Reckenburgerin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/FranÃ§ois_Louise_von_Die_letzte_Reckenburgerin.xml;1871;novel;textgrid
DIE_LEUTE_AUS_DEM_WALDE;['Oie Leute aus dem Walde', 'Die Leute aus dem Walde'];Raabe;Wilhelm;Q1214404;3;Die Leute aus dem Walde,;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Die_Leute_aus_dem_Walde.xml;1863;([], ['novel']);textgrid
DIE_LEUTE_VOM_BLAUEN_GUGUCKHAUS;['Die Leute vom blauen Guguckhaus'];Ertl;Emil;noWikiID;1;Die Leute vom Blauen  Guguckshaus;../../ertl/guguck/guguck.html;1906;;Gutenberg-DE
DIE_LEUTE_VON_SELDWYLA;['Die Leute von Seldwyla', 'Seldwyla', 'Leute von Seldwyla', 'Leuten von Seldwyla'];Keller;Gottfried;Q936322;44;Die Leute von Seldwyla;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Keller_Gottfried_Die_Leute_von_Seldwyla.xml;1856;narration;textgrid
DIE_LIEBENSWUERDIGE_ADALIE;['Die liebenswÃ¼rdige Adalie'];Hunold;Christian Friedrich;noWikiID;2;Die liebenswÃ¼rdige Adalie;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hunold_Christian_Friedrich_Die_liebenswÃ¼rdige_Adalie.xml;1702;novel;textgrid
DIE_MAEDCHENFEINDE;['Die MÃ¤dchenfeinde'];Spitteler;Carl;noWikiID;1;Die MÃ¤dchenfeinde;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Spitteler_Carl_Die_MÃ¤dchenfeinde.xml;1907;;textgrid
DIE_MAJORATSHERREN;['Die Majorats-Herren', 'Die Majoratsherren'];Arnim;Achim von;Q1214690;4;Die Majoratsherren;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Ludwig_Achim_von_Die_Majoratsherren.xml;1819;([], ['narration']);textgrid
DIE_MANDANEN-WAISE;['Die Mandanen-Waise'];Möllhausen;Balduin;noWikiID;1;Die Mandanenwaise;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/MÃ¶llhausen_Balduin_Die_Mandanenwaise.xml;1865;;textgrid
DIE_MARZIPANLIESE;['Die Marzipanlise', 'Die Marzipanliese'];Halm;Friedrich;Q1214732;2;Die Marzipan-Lise;../../halm/marzipan/marzipan.html;1856;narration;Gutenberg-DE
DIE_MEHREREN_WEHMUELLER;['Die mehreren WehmÃ¼ller'];Brentano;Clemes;noWikiID;1;Die mehreren WehmÃ¼ller;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Brentano_Clemens_Die_mehreren_WehmÃ¼ller.xml;1817;narration;textgrid
DIE_MOLKENKUR;['Die Molkenkur'];Hegner;Ulrich ;noWikiID;2;Die Molkenkur;../../hegner/molkenku/molkenku.html;1812;;Gutenberg-DE
DIE_NACHBARN;['Die Nachbarn'];Huebener;Helene;noWikiID;1;Die Nachbarn;../../huebener/nachbarn/nachbarn.html;1839;novel;Gutenberg-DE
DIE_NAECHTE_TINO_VON_BAGDADS;['Die NÃ¤chte Tino von Bagdads'];Lasker-Schüler;Else;noWikiID;1;;../../lasker/naectino/naectino.html;1907;;Gutenberg-DE
DIE_NARRENBURG;['Die Narrenburg'];Stifter;Adalbert;Q21328513;2;Die Narrenburg;../../stifter/narrenbu/narrenbu.html;1843;([], ['short story', 'novel']);Gutenberg-DE
DIE_NIHILISTEN;['Die Nihilisten', 'Nihilisten'];Gutzkow;Karl;noWikiID;7;Die Nihilisten;../../gutzkow/nihilist/nihilist.html;1853;novel;Gutenberg-DE
DIE_PFRUENDER;['Die PfrÃ¼nder'];Saar;Ferdinand von;noWikiID;5;Die PfrÃ¼ndner;../../saar/pfruendn/pfruendn.html;1906;;Gutenberg-DE
DIE_POGGENPUHLS;['Die Poggenpuhls'];Fontane;Theodor;Q1215465;4;Die Poggenpuhls. Roman;http://www.zeno.org/Literatur/M/Fontane,+Theodor/Romane/Die+Poggenpuhls;1896;([], ['novel']);zeno
DIE_RICHTERIN_(NOVELLE);['Die Richterin'];Meyer;Conrad Ferdinand;Q1215781;8;Die Richterin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Meyer_Conrad_Ferdinand_Die_Richterin.xml;1885;narration;textgrid
DIE_RITTER_VOM_GEISTE;['Die Ritter vom Geiste'];Gutzkow;Karl;noWikiID;9;Die Ritter vom Geiste;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gutzkow_Karl_Die_Ritter_vom_Geiste.xml;1850;;textgrid
DIE_ROSE_VON_DISENTIS;['Die Rose von Disentis'];Zschokke;Heinrich;noWikiID;1;Die Rose von  Disentis;../../zschokke/disentis/disentis.html;1844;;Gutenberg-DE
DIE_SCHRIFTEN_DES_WALDSCHULMEISTERS;['Die Schriften des Waldschulmeisters'];Rosegger;Peter;Q56071834;1;Die Schriften des  Waldschulmeisters;../../rosegger/waldschu/waldschu.html;1875;([], ['novel']);Gutenberg-DE
DIE_SCHWARZE_GALEERE;['Die schwarze Galeere'];Raabe;Wilhelm;noWikiID;4;Die schwarze Galeere;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Raabe_Wilhelm_Die_schwarze_Galeere.xml;1861;;textgrid
DIE_SCHWARZE_SPINNE_(NOVELLE);['Die schwarze Spinne'];Gotthelf;Jeremias;Q502598;5;Die schwarze Spinne;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gotthelf_Jeremias_Die_schwarze_Spinne.xml;1842;([], ['novella']);textgrid
DIE_SERAPIONSBRUEDER;['Die Serapions-BrÃ¼der', 'Serapions-BrÃ¼dern', 'Die SerapionsbrÃ¼der', 'SerapionsbrÃ¼dern'];Hoffmann;E. T. A;Q321013;23;Die SerapionsbrÃ¼der;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hoffmann_E._T._A._Die_SerapionsbrÃ¼der.xml;1819;([], ['narration']);textgrid
DIE_SOEHNE_DES_SENATORS;['Die SÃ¶hne des Senators'];Storm;Theodor;Q1216642;2;Die SÃ¶hne des Senators;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Die_SÃ¶hne_des_Senators.xml;1880;novella;textgrid
DIE_STEINKLOPFER;['Die Steinklopfer'];Saar;Ferdinand von;Q1216451;1;Die Steinklopfer;../../saar/steinklp/steinklp.html;1874;novella;Gutenberg-DE
DIE_TOTEN_SCHWEIGEN;['Die Toten schweigen'];Schnitzler;Arthur;Q1216835;1;Die Toten schweigen;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schnitzler_Arthur_Die_Toten_schweigen.xml;1897;short story;textgrid
DIE_VERLOBUNG_IN_ST._DOMINGO;['Die Verlobung in St. Domingo'];Kleist;Heinrich von;noWikiID;2;Die Verlobung in St.  Domingo;../../kleist/domingo/domingo.html;1811;;Gutenberg-DE
DIE_VERLORENE_HANDSCHRIFT;['Die verlorene Handschrift'];Freytag;Gustav;noWikiID;2;Die verlorene Handschrift;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Freytag_Gustav_Die_verlorene_Handschrift.xml;1855;;textgrid
DIE_VERSUCHUNG_DES_PESCARA;['Die Versuchung des Pescara', 'Oie Versuchung des Pescara', 'Die Versuchung des Peseara'];Meyer;Conrad Ferdinand;Q1217221;8;Die Versuchung des Pescara;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Meyer_Conrad_Ferdinand_Die_Versuchung_des_Pescara.xml;1887;narration;textgrid
DIE_VERWANDLUNG;['Die Verwandlung'];Kafka;Franz;Q184222;3;Die Verwandlung;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Kafka_Franz_Die_Verwandlung.xml;1912;(['epic literature', 'absurdist literature', 'body horror literature'], ['novella', 'ErzÃ¤hlung']);textgrid
DIE_VERWIRRUNGEN_DES_ZOEGLINGS_TOERLESS;['Verwirrungen des ZÃ¶glings TÃ¶rleÃŸ'];Musil;Robert;Q1112285;4;Die Verwirrungen des  ZÃ¶glings TÃ¶rleÃŸ;../../musil/toerless/toerless.html;1906;(['young adult novel', 'developmental novel'], ['novel']);Gutenberg-DE
DIE_WAFFEN_NIEDER;['Die Waffen nieder!'];Suttner;Bertha von;Q212687;1;Die Waffen nieder!;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Suttner_Bertha_von_Die_Waffen_nieder.xml;1889;(['novel'], ['novel']);textgrid
DIE_WAHLVERWANDTSCHAFTEN;['Wahlverwandtschaften', 'Wahlverwandtschaft', 'Die Wahlverwandtschaften'];Goethe;Johann Wolfgang von;Q951198;6;Die Wahlverwandtschaften;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Goethe_Johann_Wolfgang_Die_Wahlverwandtschaften.xml;1809;([], ['novel']);textgrid
DIE_WASSERNOT_IM_EMMENTAL;['Die Wassernot im Emmental'];Gotthelf;Jeremias;noWikiID;1;Die Wassernot im  Emmental;../../gotthelf/wassernt/wassernt.html;1852;narration;Gutenberg-DE
DIE_WEISE_VON_LIEBE_UND_TOD_DES_CORNETS_CHRISTOPH_RILKE;['Die Weise von Liebe und Tod des Cornets'];Rilke;Rainer Maria;Q18209936;1;Die Weise von Liebe und Tod;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Rilke_Rainer_Maria_Die_Weise_von_Liebe_und_Tod.xml;1904;(['prose poetry'], []);textgrid
DIE_WIEDERTAEUFER;['Die WiedertÃ¤ufer'];Velde;Carl Franz Van Der;noWikiID;1;Die  WiedertÃ¤ufer;../../velde/wiederta/wiederta.html;1822;narration;Gutenberg-DE
DIE_WISKOTTENS;['Die Wiskottens'];Herzog;Rudolf;noWikiID;1;Die Wiskottens;../../herzog/wiskotte/wiskotte.html;1905;novel;Gutenberg-DE
DIE_ZAUBEREI_IM_HERBSTE;['Zauberei im Herbste', 'Die Zauberei im Herbste'];Eichendorff;Joseph von;Q1217663;3;Die Zauberei im Herbste;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Eichendorff_Joseph_von_Die_Zauberei_im_Herbste.xml;1808;narration;textgrid
DIE_ZWEITE_FRAU;['Die zweite Frau'];Marlitt;Eugenie;noWikiID;1;Die zweite Frau;../../marlitt/2tefrau/2tefrau.html;1874;novel;Gutenberg-DE
DIE_ZWOELF_APOSTEL;['Die zwÃ¶lf Apostel'];Marlitt;Eugenie;noWikiID;1;Die zwÃ¶lf  Apostel;../../marlitt/12apostl/12apostl.html;1866;novella;Gutenberg-DE
DIES_BUCH_GEHOERT_DEM_KOENIG;['Dies Buch gehÃ¶rt dem KÃ¶nig'];Arnim;Bettina von;noWikiID;5;Dies Buch gehÃ¶rt dem KÃ¶nig;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Arnim_Bettina_von_Dies_Buch_gehÃ¶rt_dem_KÃ¶nig.xml;1843;;textgrid
DON_JUAN_VON_KOLOMEA;['Don Juan von Kolomea'];Sacher-Masoch;Leopold von;noWikiID;1;Don Juan von Kolomea;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Sacher_Masoch_Leopold_von_Don_Juan_von_Kolomea.xml;1866;;textgrid
DORFGAENGE;['DorfgÃ¤nge'];Anzengruber;Ludwig;noWikiID;1;DorfgÃ¤nge;../../anzengru/dorfgaen/dorfgaen.html;1879;collection of stories;Gutenberg-DE
DRAUSSEN_IM_HEIDEDORF;['DrauÃŸen im Heidedorf', 'DrauÃŸen im Heidedorf(1872'];Storm;Theodor;Q84314019;4;DrauÃŸen im Heidedorf;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_DrauÃŸen_im_Heidedorf.xml;1872;([], ['novella']);textgrid
DREI_FEDERN;['Drei Federn'];Raabe;Wilhelm;Q1256990;1;Drei Federn;../../raabe/3federn/3federn.html;1865;novel;Gutenberg-DE
DSCHINNISTAN;['Dschinnistan'];Wieland;Christoph Martin;Q1262121;3;;../../wieland/dschinn/dschinn.html;1786;novel;Gutenberg-DE
EDUARD_ALLWILLS_PAPIEREN;['Eduard Allwills Papieren'];Jacobi;Friedrich Heinrich;noWikiID;1;Eduard Allwills Papiere;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Jacobi_Friedrich_Heinrich_Eduard_Allwills_Papiere.xml;1775;;textgrid
EEKENHOF;['Eekenhof'];Storm;Theodor;noWikiID;4;Eekenhof;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Eekenhof.xml;1879;novel;textgrid
EFFI_BRIEST;['Effi Briest'];Fontane;Theodor;Q1296168;38;;../../fontane/effi/effi.html;1895;(['novela naturalista', 'social novel'], ['novel']);Gutenberg-DE
EIGENSINN_UND_LAUNE;['Eigensinn und Laune'];Tieck;Ludwig;noWikiID;2;Eigensinn und Laune;../../tieck/eiglaune/eiglaune.html;1835;novella;Gutenberg-DE
EIN_ABSCHIED;['Ein Abschied'];Schnitzler;Arthur;Q1304285;1;Ein Abschied;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Schnitzler_Arthur_Ein_Abschied.xml;1896;novella;textgrid
EIN_BEKENNTNIS;['Ein Bekenntnis'];Storm;Theodor;noWikiID;1;Ein Bekenntnis;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Ein_Bekenntnis.xml;1887;novella;textgrid
EIN_BRIEF_(HOFMANNSTHAL);"['Ein Brief', 'Ein Brief""', 'Chandos-Brief', 'Brief des Lord Chandos']";Hofmannsthal;Hugo von;Q1304342;15;Ein Brief;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Hofmannsthal_Hugo_von_Ein_Brief.xml;1902;(['essay'], []);textgrid
EIN_DOPPELGAENGER;['Ein DoppelgÃ¤nger'];Storm;Theodor;Q19188654;5;Ein DoppelgÃ¤nger;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Ein_DoppelgÃ¤nger.xml;1887;([], ['novella']);textgrid
EIN_FEST_AUF_HADERSLEVHUUS;['Ein Fest auf Haderslevhuus'];Storm;Theodor;noWikiID;3;Ein Fest auf Haderslevhuus;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Ein_Fest_auf_Haderslevhuus.xml;1885;novella;textgrid
EIN_GRUENES_BLATT;['Ein grÃ¼nes Blatt'];Storm;Theodor;Q111150981;1;;../../storm/novellen/gruenbla.html;1850;novella;Gutenberg-DE
EIN_KAMPF_UM_ROM;['Ein Kampf um Rom'];Dahn;Felix;Q636812;9;Ein Kampf um Rom;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Dahn_Felix_Ein_Kampf_um_Rom.xml;1876;(['young adult fiction', 'historical fiction'], ['novel']);textgrid
EIN_KAMPF_UMS_RECHT;['Ein Kampf ums Recht'];Franzos;Karl Emil;Q95606786;1;Ein Kampf ums  Recht;../../franzos/kampfrec/kampfrec.html;1882;([], ['novel']);Gutenberg-DE
EIN_WORT;['Ein Wort'];Ebers;Georg;noWikiID;1;Ein Wort;../../ebers/einwort/einwort.html;1882;novel;Gutenberg-DE
EINE_AEGYPTISCHE_KOENIGSTOCHTER;['Eine Ã¤gyptische KÃ¶nigstochter'];Ebers;Georg;noWikiID;1;Eine Ã¤gyptische  KÃ¶nigstochter;../../ebers/aegypt/aegypt.html;1864;;Gutenberg-DE
EINE_AUSSCHWEIFUNG;['Eine Ausschweifung'];Andreas-Salome;Lou;noWikiID;3;;../../salome/fenitsch/fenitsch.html;1898;;Gutenberg-DE
EINE_GESCHICHTE_AUS_DEM_BREGENZERWALDE;['Eine Geschichte aus dem Bregenzerwalde'];Felder;Franz Michael;noWikiID;1;;http://www.zeno.org/Literatur/M/Felder,+Franz+Michael/Roman/Reich+und+arm;1868;;zeno
EINE_MALERARBEIT;['Eine Malerarbeit'];Storm;Theodor;noWikiID;2;Eine Malerarbeit;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Eine_Malerarbeit.xml;1867;novella;textgrid
EINE_STUNDE_HINTER_MITTERNACHT;['Eine Stunde hinter Mitternacht'];Hesse;Hermann;Q1306645;1;;42311;1899;prose;Gutenberg-US
EKKEHARD;['Ekkehard'];Scheffel;Joseph Viktor von;noWikiID;5;Ekkehard;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Scheffel_Joseph_Viktor_von_Ekkehard.xml;1855;novel;textgrid
ELEAGABAL_KUPERUS;['Eleagabal Kuperus'];Strobl;Karl Hans;noWikiID;1;multiple pages;../../strobl/eleagab1/eleagab1.html;1910;;Gutenberg-DE
ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE;['Elisa oder das Weib wie es seyn sollte'];Wobeser;Karoline von;noWikiID;1;Elisa oder das Weib wie es seyn sollte;/Lesesaal/N/9781483938707;1795;novel;zeno
ELLEN_VON_DER_WEIDEN;['Ellen von der Weiden'];Reuter;Gabriele;noWikiID;2;Ellen von der Weiden;../../reuterga/weiden/weiden.html;1900;;Gutenberg-DE
ELLERNKLIPP;['Ellernklipp', 'FÃ¼r Ellernklipp'];Fontane;Theodor;Q1332021;3;Ellernklipp;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Ellernklipp.xml;1881;novel;textgrid
ELSE_VON_DER_TANNE;['Else von der Tanne'];Raabe;Wilhelm;Q1333755;3;;../../raabe/elsetann/elsetann.html;1865;novella;Gutenberg-DE
ELSI,_DIE_SELTSAME_MAGD;['Elsi, die seltsame Magd'];Gotthelf;Jeremias;Q1333830;4;Elsi die seltsame Magd;../../gotthelf/elsi/elsi.html;1843;([], ['novella']);Gutenberg-DE
ERINNERUNGEN_VON_LUDOLF_URSLEU;['Erinnerungen von Ludolf Ursleu'];Huch;Ricarda;noWikiID;1;Erinnerungen von Ludolf  Ursleu dem JÃ¼ngeren;../../huchric/ursleu1/ursleu1.html;1893;novel;Gutenberg-DE
ESCH_ODER_DIE_ANARCHIE;['Esch oder die Anarchie'];Broch;Hermann;noWikiID;2;Esch oder die  Anarchie;../../broch/2esch/2esch.html;1903;novel;Gutenberg-DE
